Course CRN Meeting Time,Day,Time,Building,Room,Comments
PA 524 - 40053 - 6:00 PM (W),Wed Dec 7,6:00 - 8:00 pm,2TH,207,
PA 540 - 40470 - 3:00 PM (T),Tue Dec 6,3:30 - 5:30 pm,2AEH,2234,
PA 551 - 40037 - 1:00 PM (M),Mon Dec 5,1:00 - 3:00 pm,2LCA,A007,
PA 552 - 37188 - 6:00 PM (W),Wed Dec 7,6:00 - 8:00 pm,2BH,208,
PA 561 - 40203 - 6:00 PM (W),Wed Dec 7,6:00 - 8:00 pm,2SH,220,
PA 564 - 40202 - 6:30 PM (T),Tue Dec 6,6:30 - 8:30 pm,2BH,B10,
PA 567 - 39442 - 5:00 PM (R),Thu Dec 8,3:30 - 5:30 pm,2BSB,1169,
PA 573 - 40204 - 6:00 PM (W),Wed Dec 7,6:00 - 8:00 pm,2LH,101,
PHIL 100 - 36346 - 5:30 PM (M),Fri Dec 9,3:30 - 5:30 pm,2LCA,A003,
PHIL 101 - 36160 - 12:00 PM (MW),Tue Dec 6,8:00 - 10:00 am,2BH,B6,
PHIL 102 - ALL,Thu Dec 8,1:00 - 3:00 pm,2LC,"C6, F6",Combined Section Final
PHIL 105 - 36977 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,2SH,220,
PHIL 108 - 39759 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2LCC,C001,
PHIL 184 - 35832 - 4:00 PM (W),Tue Dec 6,3:30 - 5:30 pm,2SEL,4273,
PHIL 202 - 23132 - 9:00 AM (MW),Tue Dec 6,10:30 - 12:30 pm,2LH,210,
PHIL 204 - 27914 - 11:00 AM (MW),Thu Dec 8,10:30 - 12:30 pm,2BH,B6,
PHIL 210 - 37298 - 12:00 PM (MW),Tue Dec 6,8:00 - 10:00 am,2TH,204,
PHIL 223 - 13032 - 11:00 AM (T),Mon Dec 5,10:30 - 12:30 pm,2BSB,281,
PHIL 300 - 30323 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2BSB,117,
PHIL 427 - 39250 - 1:00 PM (M),Mon Dec 5,1:00 - 3:00 pm,2TH,300,
PHIL 427 - 39249 - 1:00 PM (M),Mon Dec 5,1:00 - 3:00 pm,2TH,300,
PHIL 484 - 24005 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2LCF,F006,
PHIL 591 - 37494 - 1:00 PM (W),Mon Dec 5,1:00 - 3:00 pm,2BSB,269,
PHYS 100 - 39518 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2AH,303,
PHYS 100 - 39514 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2TH,313,
PHYS 100 - 40041 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2LH,207,
PHYS 105 - ALL,Wed Dec 7,6:00 - 8:00 pm,2SES,"130, 250",Combined Section Final
PHYS 107 - ALL,Mon Dec 5,6:00 - 8:00 pm,2BSB,250,Combined Section Final
PHYS 112 - 19356 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2SES,230,
PHYS 141 - ALL,Wed Dec 7,6:00 - 8:00 pm,2LC,"C6, C4, D4, D2",Combined Section Final
PHYS 142 - ALL,Thu Dec 8,1:00 - 3:00 pm,2LC,"C3, C4, D5",Combined Section Final
PHYS 215 - 38375 - 11:00 AM (MW),Thu Dec 8,10:30 - 12:30 pm,2SES,205B,
PHYS 230 - 39515 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LH,202,
PHYS 240 - 39516 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2SES,132,
PHYS 401 - 19412 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2SEL,2101 ,
PHYS 411 - 19413 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2LCA,A006,
PHYS 461 - 19414 - 10:00 AM (W),Fri Dec 9,10:30 - 12:30 pm,2BSB,365,
PHYS 475 - 40602 - 4:30 PM (W),Tue Dec 6,3:30 - 5:30 pm,,,
PHYS 481 - 23480 - 4:00 PM (M),Tue Dec 6,3:30 - 5:30 pm,2SEL,2101 ,
PHYS 481 - 19419 - 4:00 PM (M),Tue Dec 6,3:30 - 5:30 pm,,,
PHYS 501 - 19422 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2LH,205,
PHYS 511 - 19423 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2SEL,2101 ,
PHYS 531 - 31175 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2LH,321,
PHYS 540 - 23826 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2SES,170,
PHYS 551 - 31176 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2SH,219,
POL 101 - 35418 - 10:00 AM (MTWR),Fri Dec 9,10:30 - 12:30 pm,2BSB,165,
POL 103 - 35419 - 11:00 AM (MTWR),Thu Dec 8,10:30 - 12:30 pm,2TH,215,
POL 103 - 13163 - 10:00 AM (MTWR),Fri Dec 9,10:30 - 12:30 pm,2SH,104,
POL 150 - 35426 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2BH,B6,
POL 201 - 34735 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2SH,100,
POLS 101 - 37495 - 9:30 AM (T),Wed Dec 7,10:30 - 12:30 pm,2BSB,337,
POLS 101 - 13190 - 10:00 AM (MW),Fri Dec 9,10:30 - 12:30 pm,2LCF,F003,
POLS 120 - 37191 - 1:00 PM (MW),Mon Dec 5,1:00 - 3:00 pm,2BSB,140,
POLS 130 - 13284 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2BH,208,
POLS 184 - 13204 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2LCF,F004,
POLS 200 - 34466 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2BSB,311,
POLS 200 - 13211 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2BSB,319,
POLS 201 - 13213 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2BSB,365,
POLS 207 - 34700 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2BSB,1169,
POLS 211 - 23251 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2LCC,C001,
POLS 212 - 37536 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2BSB,311,
POLS 226 - 35626 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2BSB,319,
POLS 227 - 33929 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2BSB,219,
POLS 231 - 39407 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2BSB,319,
POLS 242 - 39185 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2BSB,211,
POLS 275 - 32112 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2BSB,281,
POLS 284 - 34056 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2BSB,319,
POLS 286 - 35628 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2BSB,331,
POLS 290 - 32064 - 3:00 PM (MW),Mon Dec 5,8:00 - 10:00 am,2BSB,131,
POLS 301 - 34703 - 4:00 PM (W),Tue Dec 6,3:30 - 5:30 pm,2BSB,1115,
POLS 311 - 35640 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2BSB,115,
POLS 329 - 30645 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,LC,A3,
POLS 348 - 39487 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2BSB,215,
POLS 349 - 32065 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,BSB,1115,
POLS 353 - 24888 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2BH,B10,
POLS 354 - 32067 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2BH,B10,
POLS 384 - 35630 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2BSB,281,
POLS 401 - 13289 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,2SH,212,
POLS 401 - 20427 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,2SH,212,
POLS 465 - 38490 - 2:00 PM (MW),Wed Dec 7,1:00 - 3:00 pm,2BSB,281,
POLS 465 - 38491 - 2:00 PM (MW),Wed Dec 7,1:00 - 3:00 pm,2BSB,281,
POLS 469 - 37197 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2BSB,1115,
POLS 469 - 37196 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2BSB,1115,
POLS 489 - 35003 - 4:00 PM (T),Thu Dec 8,1:00 - 3:00 pm,2BSB,1115,
POLS 489 - 35004 - 4:00 PM (T),Thu Dec 8,1:00 - 3:00 pm,2BSB,1115,
POLS 494 - 35684 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,2LH,321,
POLS 494 - 36570 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,2LH,321,
POLS 500 - 13290 - 4:00 PM (W),Tue Dec 6,3:30 - 5:30 pm,2BSB,1171,
POLS 506 - 29001 - 12:00 PM (W),Tue Dec 6,8:00 - 10:00 am,2BSB,1171,
POLS 558 - 38789 - 5:00 PM (W),Fri Dec 9,3:30 - 5:30 pm,2BSB,1115,
POLS 559 - 38322 - 5:00 PM (T),Thu Dec 8,3:30 - 5:30 pm,BSB,1171,
POLS 567 - 39440 - 5:00 PM (R),Thu Dec 8,3:30 - 5:30 pm,2BSB,1169,
POLS 591 - 36638 - 4:00 PM (M),Tue Dec 6,3:30 - 5:30 pm,BSB,113,
PSCH 100 - 12063 - 8:00 AM (TR),Thu Dec 8,8:00 - 10:00 am,2BSB,250,
PSCH 100 - 12065 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2BSB,250,
PSCH 100 - 12060 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2BSB,250,
PSCH 184 - 35833 - 4:00 PM (W),Tue Dec 6,3:30 - 5:30 pm,2SEL,4273,
PSCH 210 - 36946 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LCD,D001,
PSCH 231 - 12079 - 3:00 PM (MW),Mon Dec 5,8:00 - 10:00 am,2LCD,D004,
PSCH 231 - 12077 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LCD,D002,
PSCH 242 - 24936 - 3:00 PM (MW),Mon Dec 5,8:00 - 10:00 am,2LCF,F006,
PSCH 242 - 12128 - 10:00 AM (MW),Fri Dec 9,10:30 - 12:30 pm,2LCD,D001,
PSCH 242 - 39457 - 9:00 AM (MW),Tue Dec 6,10:30 - 12:30 pm,2LCC,C004,
PSCH 242 - 35658 - 4:00 PM (MW),Tue Dec 6,3:30 - 5:30 pm,2LCD,D002,
PSCH 262 - 35659 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2LCD,D001,
PSCH 262 - 12131 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LCD,D004,
PSCH 270 - 25933 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2LCD,D001,
PSCH 270 - 12133 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2LCD,D004,
PSCH 303 - 12153 - 11:00 AM (MW),Thu Dec 8,10:30 - 12:30 pm,2LH,206,
PSCH 312 - 12221 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LCC,C004,
PSCH 312 - 39255 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2LCD,D002,
PSCH 313 - 33649 - 9:00 AM (W),Tue Dec 6,10:30 - 12:30 pm,2BSB,2057,
PSCH 313 - 35103 - 3:30 PM (R),Fri Dec 9,1:00 - 3:00 pm,2BSB,2057,
PSCH 315 - 37236 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2LCD,D001,
PSCH 320 - 12226 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2LCD,D002,
PSCH 321 - 35824 - 10:00 AM (W),Fri Dec 9,10:30 - 12:30 pm,2BSB,2019,
PSCH 331 - 28670 - 11:00 AM (W),Thu Dec 8,10:30 - 12:30 pm,2BSB,2057,
PSCH 333 - 37938 - 1:00 PM (W),Mon Dec 5,1:00 - 3:00 pm,2BSB,2019,
PSCH 340 - 12228 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2LCF,F001,
PSCH 343 - 26326 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2BSB,140,
PSCH 343 - 12245 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2BSB,140,
PSCH 343 - 35696 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2BH,308,
PSCH 343 - 12243 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2LCF,F001,
PSCH 352 - 12247 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2BSB,250,
PSCH 353 - 37238 - 12:30 PM (R),Fri Dec 9,8:00 - 10:00 am,2BSB,2057,
PSCH 353 - 28566 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,2BSB,2057,
PSCH 354 - 39266 - 3:00 PM (MW),Mon Dec 5,8:00 - 10:00 am,2LCD,D001,
PSCH 360 - 31168 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LCF,F004,
PSCH 363 - 28674 - 4:00 PM (W),Tue Dec 6,3:30 - 5:30 pm,2SEL,3069,
PSCH 367 - 38232 - 12:30 PM (R),Fri Dec 9,8:00 - 10:00 am,2SEL,3069,
PSCH 367 - 37242 - 9:30 AM (R),Wed Dec 7,10:30 - 12:30 pm,2SEL,3069,
PSCH 367 - 39477 - 3:30 PM (R),Fri Dec 9,1:00 - 3:00 pm,2SEL,3069,
PSCH 381 - 29069 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2BSB,2019,
PSCH 381 - 27234 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2TH,207,
PSCH 382 - 34961 - 3:00 PM (MW),Mon Dec 5,8:00 - 10:00 am,2BSB,315,
PSCH 382 - 12254 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LH,312,
PSCH 386 - 28715 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2BSB,185,
PSCH 423 - 21799 - 5:00 PM (R),Thu Dec 8,3:30 - 5:30 pm,2BH,305,
PSCH 423 - 34726 - 5:00 PM (M),Fri Dec 9,3:30 - 5:30 pm,2BSB,140,
PSCH 424 - 36644 - 4:30 PM (M),Tue Dec 6,3:30 - 5:30 pm,2BSB,1075,
PSCH 424 - 36647 - 4:30 PM (M),Tue Dec 6,3:30 - 5:30 pm,2BSB,1075,
PSCH 454 - 37244 - 2:00 PM (M),Wed Dec 7,1:00 - 3:00 pm,2BSB,1076,
PSCH 481 - 12277 - 12:00 PM (W),Tue Dec 6,8:00 - 10:00 am,2BSB,1075,
PSCH 484 - 24004 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2LCF,F006,
PSCH 505 - 30819 - 2:00 PM (T),Wed Dec 7,3:30 - 5:30 pm,2BSB,1076,
PSCH 508 - 12278 - 4:00 PM (W),Tue Dec 6,3:30 - 5:30 pm,2BSB,1076,
PSCH 516 - 33654 - 1:00 PM (T),Tue Dec 6,1:00 - 3:00 pm,2BSB,1075,
PSCH 531 - 19783 - 12:30 PM (T),Fri Dec 9,8:00 - 10:00 am,2BSB,1077,
PSCH 541 - 21504 - 5:30 PM (R),Thu Dec 8,3:30 - 5:30 pm,2BSB,2057,
PSCH 543 - 12293 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2BSB,2019,
PSCH 550 - 40472 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,2ETMSW,2219,
PSCH 551 - 26899 - 5:00 PM (M),Fri Dec 9,3:30 - 5:30 pm,2SH,216,
PSCH 570 - 12304 - 9:30 AM (T),Wed Dec 7,10:30 - 12:30 pm,2BSB,1075,
PSCH 570 - 34593 - 9:00 AM (M),Tue Dec 6,10:30 - 12:30 pm,2BSB,1075,
PSCH 574 - 29087 - 12:00 PM (W),Tue Dec 6,8:00 - 10:00 am,2BSB,1077,
PSCH 595 - 12328 - 1:00 PM (M),Mon Dec 5,1:00 - 3:00 pm,2BSB,1077,
PUBH 100 - 39682 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,2BH,304,
PUBH 110 - 33756 - 3:30 PM (T),Fri Dec 9,1:00 - 3:00 pm,2LCF,F001,
PUBH 120 - 34969 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2BH,309,
PUBH 300 - 34655 - 8:00 AM (MW),Wed Dec 7,8:00 - 10:00 am,2ETMSW,2233,
PUBH 300 - 37232 - 10:00 AM (MW),Fri Dec 9,10:30 - 12:30 pm,2LCA,A002,
PUBH 320 - 34654 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,2BH,305,
PUBH 330 - 39607 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2BSB,211,
PUBH 330 - 34653 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2BSB,335,
PUBH 370 - 35541 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,,,
PUBH 410 - 39679 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,2LCA,A004,
PUBH 410 - 35545 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,2LCA,A004,
RELS 115 - 32308 - 9:30 AM (R),Wed Dec 7,10:30 - 12:30 pm,2SH,216,
RELS 117 - 37592 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2BH,209,
RELS 126 - 38720 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2LH,205,
RELS 127 - 39380 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2TH,204,
RELS 130 - 13470 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2BH,316,
RELS 150 - 30192 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2BH,208,
RELS 208 - 38234 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2LH,120,
RELS 208 - 38235 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2LH,120,
RELS 243 - 40440 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2BSB,2105,
RELS 392 - 39379 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2LH,215,
RUSS 101 - 13495 - 10:00 AM (MTWR),Fri Dec 9,10:30 - 12:30 pm,2BSB,137,
RUSS 101 - 13496 - 9:00 AM (MTWR),Tue Dec 6,10:30 - 12:30 pm,2BSB,137,
RUSS 103 - 35421 - 11:00 AM (MTWR),Thu Dec 8,10:30 - 12:30 pm,2BSB,165,
RUSS 115 - 33175 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2SH,104,
RUSS 201 - 34736 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2LH,214,
RUSS 239 - 39877 - 2:00 PM (T),Wed Dec 7,3:30 - 5:30 pm,2BH,209,
RUSS 241 - 32253 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2LH,304,
RUSS 460 - 28648 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,2TH,207,
RUSS 460 - 28647 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,2TH,207,
SJ 101 - 38607 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2TH,120,
SLAV 224 - 39299 - 3:30 PM (R),Fri Dec 9,1:00 - 3:00 pm,2LH,301,
SOC 100 - 13934 - 10:00 AM (MW),Fri Dec 9,10:30 - 12:30 pm,2BSB,250,
SOC 100 - 38310 - 5:00 PM (T),Thu Dec 8,3:30 - 5:30 pm,2TH,216,
SOC 105 - 28144 - 4:00 PM (MWF),Tue Dec 6,3:30 - 5:30 pm,2SH,319,
SOC 105 - 38412 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2SH,319,
SOC 105 - 28143 - 8:00 AM (TR),Thu Dec 8,8:00 - 10:00 am,2GH,205,
SOC 105 - 32293 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2SH,319,
SOC 120 - 40270 - 12:30 PM (T),Fri Dec 9,8:00 - 10:00 am,2TH,207,
SOC 201 - 13945 - 11:00 AM (MW),Thu Dec 8,10:30 - 12:30 pm,2BSB,4105,
SOC 203 - 13951 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2LCA,A007,
SOC 212 - 29552 - 8:00 AM (TR),Thu Dec 8,8:00 - 10:00 am,2LCF,F001,
SOC 215 - 30031 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2LCF,F001,
SOC 224 - 13953 - 8:00 AM (MWF),Wed Dec 7,8:00 - 10:00 am,2LCC,C003,
SOC 225 - 24126 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LCC,C003,
SOC 229 - 34471 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2LCC,C001,
SOC 231 - 40177 - 11:00 AM (MW),Thu Dec 8,10:30 - 12:30 pm,2LCF,F001,
SOC 244 - 26275 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2SH,319,
SOC 245 - 36675 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2LCC,C003,
SOC 251 - 31720 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2SH,319,
SOC 265 - 37302 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2SH,304,
SOC 271 - 28958 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2BSB,369,
SOC 300 - 27022 - 3:00 PM (MW),Mon Dec 5,8:00 - 10:00 am,2BSB,4105,
SOC 385 - 38668 - 9:00 AM (MW),Tue Dec 6,10:30 - 12:30 pm,2BSB,4105,
SOC 401 - 13964 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2BSB,4102,
SOC 405 - 38312 - 5:00 PM (T),Thu Dec 8,3:30 - 5:30 pm,,,
SOC 425 - 32395 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2BSB,219,
SOC 425 - 32396 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2BSB,219,
SOC 426 - 35021 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2BSB,215,
SOC 426 - 35593 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2BSB,215,
SOC 426 - 35389 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2BSB,215,
SOC 426 - 35022 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2BSB,215,
SOC 440 - 37529 - 3:30 PM (T),Fri Dec 9,1:00 - 3:00 pm,2BSB,315,
SOC 440 - 37407 - 3:30 PM (T),Fri Dec 9,1:00 - 3:00 pm,2BSB,315,
SOC 445 - 35596 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LCA,A002,
SOC 445 - 35597 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LCA,A002,
SOC 447 - 32081 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,2LCA,A002,
SOC 447 - 31736 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,2LCA,A002,
SOC 465 - 37441 - 3:00 PM (MW),Mon Dec 5,8:00 - 10:00 am,2TH,208,
SOC 465 - 37103 - 3:00 PM (MW),Mon Dec 5,8:00 - 10:00 am,2TH,208,
SOC 490 - 37562 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2BH,308,
SOC 500 - 31740 - 9:00 AM (W),Tue Dec 6,10:30 - 12:30 pm,2BSB,4102,
SOC 509 - 34596 - 2:00 PM (M),Wed Dec 7,1:00 - 3:00 pm,2BSB,4102,
SOC 509 - 32294 - 9:30 AM (T),Wed Dec 7,10:30 - 12:30 pm,2BSB,4102,
SOC 520 - 33804 - 2:00 PM (T),Wed Dec 7,3:30 - 5:30 pm,2BSB,4102,
SOC 540 - 39023 - 1:00 PM (R),Tue Dec 6,1:00 - 3:00 pm,,,
SOC 540 - 31752 - 2:00 PM (W),Wed Dec 7,1:00 - 3:00 pm,2BSB,4102,
SOC 541 - 32594 - 2:00 PM (R),Wed Dec 7,3:30 - 5:30 pm,,,
SOC 585 - 26295 - 2:00 PM (W),Wed Dec 7,1:00 - 3:00 pm,,,
SOC 593 - 31750 - 11:00 AM (M),Thu Dec 8,10:30 - 12:30 pm,2BSB,4113,
SOC 593 - 35364 - 10:00 AM (W),Fri Dec 9,10:30 - 12:30 pm,2BSB,4113,
SOCW 539 - 13488 - 1:00 PM (T),Tue Dec 6,1:00 - 3:00 pm,2ETMSW,2435,
SOCW 539 - 38141 - 1:00 PM (T),Tue Dec 6,1:00 - 3:00 pm,2ETMSW,2417,
SPAN 206 - 34313 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2BH,304,
SPAN 207 - 39296 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2BH,B6,
SPAN 210 - 30841 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2BSB,133,
SPAN 210 - 25721 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2LH,214,
SPAN 210 - 23592 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2LH,214,
SPAN 230 - 28155 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2GH,207,
SPAN 295 - 33861 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2SH,220,
SPAN 303 - 25722 - 3:00 PM (MW),Mon Dec 5,8:00 - 10:00 am,2SH,119,
SPAN 363 - 37123 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2SH,115,
SPAN 375 - 34293 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2BSB,137,
SPAN 379 - 37277 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2LH,101,
SPAN 402 - 32824 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2GH,207,
SPAN 411 - 37128 - 5:00 PM (M),Fri Dec 9,3:30 - 5:30 pm,2SH,100,
SPAN 411 - 37125 - 5:00 PM (M),Fri Dec 9,3:30 - 5:30 pm,2SH,100,
SPAN 451 - 13147 - 4:00 PM (W),Tue Dec 6,3:30 - 5:30 pm,2LH,103,
SPAN 494 - 34312 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2LH,202,
SPAN 494 - 34311 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2LH,202,
SPED 410 - 38783 - 5:00 PM (T),Thu Dec 8,3:30 - 5:30 pm,,,
SPED 416 - 30466 - 9:00 AM (M),Tue Dec 6,10:30 - 12:30 pm,2ETMSW,2235,
SPED 416 - 30467 - 9:00 AM (M),Tue Dec 6,10:30 - 12:30 pm,2LCA,A004,
SPED 448 - 31019 - 5:00 PM (T),Thu Dec 8,3:30 - 5:30 pm,2BSB,219,
SPED 461 - 11359 - 5:00 PM (M),Fri Dec 9,3:30 - 5:30 pm,2LCA,A006,
SPED 462 - 11360 - 5:00 PM (R),Thu Dec 8,3:30 - 5:30 pm,2ETMSW,1433,
SPED 463 - 11362 - 5:00 PM (M),Fri Dec 9,3:30 - 5:30 pm,2BSB,289,
